city,ep,year,pop,epdays,epnights
Baghdad,212551615.65500638,2020,8742084.474472297,125923778.93510342,299179452.37490934
Onitsha,8258130.630237801,2010,4929594.813302536,7517171.702414361,8999089.558061242
Onitsha,6160287.226595528,2011,5037408.224043377,8883283.872328375,3437290.5808626832
Onitsha,2042846.9065019577,2012,5145221.624061125,2635768.8548233295,1449924.9581805859
Onitsha,7391475.382413039,2013,5253035.037388451,7685024.14784984,7097926.616976237
Onitsha,6739905.3163829595,2014,5360848.436018166,5199389.305883074,8280421.326882844
Onitsha,2722232.247164389,2015,5468661.844935632,3267427.811501771,2177036.682827007
Onitsha,9673560.00496288,2016,5573154.175806801,9656583.555006497,9690536.454919264
Onitsha,9068650.981893409,2017,5677646.51104916,9648944.863795184,8488357.099991634
Onitsha,6723226.926991198,2018,5782138.852831231,8465066.544668749,4981387.309313647
Onitsha,3424119.652345214,2019,5886631.185299006,3534576.2592612356,3313663.0454291925
Onitsha,10440663.180936553,2020,5991123.516309908,12526168.516633298,8355157.845239809
Madrid,107583794.97101691,2010,8572836.588323891,22900863.720765058,192266726.22126877
Madrid,82751549.88778827,2011,8700051.327858243,12077568.699164215,153425531.07641232
Madrid,113368918.79952416,2012,8827266.062606087,50793546.62059902,175944290.97844929
Madrid,121431825.38662164,2013,8954480.796529027,32750075.189887643,210113575.58335564
Madrid,88887608.33177368,2014,9081695.539559156,35757001.14304299,142018215.5205044
Madrid,219758737.34296894,2015,9208910.264300663,114623731.61970183,324893743.066236
Madrid,174586440.26379597,2016,9326177.792774923,49891475.39441988,299281405.13317204
Madrid,168814391.18686074,2017,9443445.344013011,94038345.31876871,243590437.05495277
Madrid,105910923.29676658,2018,9560712.884488704,20853468.21506018,190968378.37847298
Madrid,143207527.38347644,2019,9677980.42698352,65298675.5809125,221116379.1860404
Madrid,175350191.64255932,2020,9795247.956223115,89101254.78182457,261599128.50329405
Milwaukee,19604766.847449068,2010,2148341.496642679,18086289.739473872,21123243.955424264
Milwaukee,21961156.875647128,2011,2153714.885699909,23485780.269239925,20436533.482054327
Milwaukee,40433542.78958551,2012,2159088.2715019328,49747516.59586783,31119568.983303193
Milwaukee,12365941.027563184,2013,2164461.663555115,13082459.503552571,11649422.551573798
Milwaukee,5157766.590510972,2014,2169835.050361448,6915572.889972061,3399960.291049883
Milwaukee,12908879.700336728,2015,2175208.439751497,12635074.17666626,13182685.224007195
Milwaukee,22809973.987579133,2016,2177550.7888723686,20804214.2160846,24815733.759073667
Milwaukee,7779918.867621185,2017,2179893.1350839473,11688634.736243665,3871202.9989987053
Milwaukee,16877473.836448044,2018,2182235.485107653,17775846.23136887,15979101.441527218
Milwaukee,8838771.755485767,2019,2184577.8353640027,12555665.276642427,5121878.234329108
Milwaukee,24712216.86516934,2020,2186920.1842064518,28973658.030897893,20450775.69944078
Luanda,8242212.782257732,2010,6188216.591268666,775995.6507044556,15708429.91381101
Luanda,6924480.026301311,2011,6634247.796094181,20660.831330776215,13828299.221271846
Luanda,14850317.983861702,2012,7080279.013543198,942401.1866704198,28758234.781052984
Luanda,8150518.653000681,2013,7526310.236689537,2722782.5367551744,13578254.769246187
Luanda,18951710.049880374,2014,7972341.43431049,4732539.286469376,33170880.81329137
Luanda,4795472.060307004,2015,8418372.669121934,34396.78614462167,9556547.334469385
Luanda,8189677.574174298,2016,8756328.412256762,0.0,16379355.148348596
Luanda,14224451.360050006,2017,9094284.177243669,6502008.913924244,21946893.80617577
Luanda,19995192.7306493,2018,9432239.917329099,10853.964477539062,39979531.49682106
Luanda,30063177.799446188,2019,9770195.688413482,5847611.832937524,54278743.76595485
Luanda,18039872.42397683,2020,10108151.456668304,202148.07474440336,35877596.77320926
Perth,23029661.54886568,2010,2007175.3689477206,15892429.455242718,30166893.642488644
Perth,34609846.66696589,2011,2036653.2232396672,14740185.121072583,54479508.21285918
Perth,26150639.859821342,2012,2066131.078535836,15985777.543702278,36315502.17594041
Perth,25821358.330525473,2013,2095608.9338167799,21279786.3566873,30362930.304363646
Perth,28649422.700741783,2014,2125086.7912544645,16792820.928377114,40506024.47310645
Perth,17964116.674216732,2015,2154564.645895631,13637667.578358872,22290565.77007459
Perth,20581570.781542808,2016,2173802.1148237595,13431431.32819371,27731710.234891903
Perth,20203147.72726593,2017,2193039.581145377,17366622.467131328,23039672.987400535
Perth,12068977.552958922,2018,2212277.0476464885,7227713.517818365,16910241.58809948
Perth,17789305.3988427,2019,2231514.510919979,16526430.747165922,19052180.050519474
Perth,24519583.70804048,2020,2250751.9791351166,18553754.689180143,30485412.726900816
Dubai,30297697.46801084,2010,4221130.300594612,8530596.507009864,52064798.429011814
Dubai,22613231.84273138,2011,4458914.116312699,8158324.1315703355,37068139.55389242
Dubai,25425273.009939436,2012,4696697.933734491,8240209.996543417,42610336.02333546
Dubai,25462280.7801781,2013,4934481.759319992,10632375.680806886,40292185.87954932
Dubai,24239597.66613273,2014,5172265.578932328,9918329.697083198,38560865.63518226
Dubai,34923523.33178101,2015,5410049.398576988,14935034.552015444,54912012.11154657
Dubai,30561989.495929986,2016,5594028.646699222,11346191.506549694,49777787.48531028
Dubai,40331157.09460757,2017,5778007.883861274,18440886.465974186,62221427.72324096
Dubai,21393965.466476243,2018,5961987.123621219,4076339.4260099707,38711591.50694252
Dubai,30506811.583777975,2019,6145966.363026211,10509498.836100256,50504124.33145569
Dubai,34412582.80749099,2020,6329945.596756907,9597588.926979423,59227576.68800256
Milan,62966834.917372614,2010,7152723.93661627,65771962.30346885,60161707.531276375
Milan,42371532.351553485,2011,7192072.138429247,39498642.13702345,45244422.56608351
Milan,117129975.27525991,2012,7231420.349239614,123804335.7362738,110455614.81424603
Milan,91236610.81851342,2013,7270768.535937671,79447867.28673322,103025354.3502936
Milan,29326161.192246698,2014,7310116.752930719,31924366.421014596,26727955.963478804
Milan,137880794.096174,2015,7349464.948705273,132393350.14824645,143368238.04410154
Milan,44071272.35977647,2016,7381343.54585103,29975963.682489745,58166581.03706318
Milan,109178970.42479357,2017,7413222.12510888,124041400.9421674,94316539.90741973
Milan,80250245.81033358,2018,7445100.70674438,92612077.81385213,67888413.80681503
Milan,87622291.52169304,2019,7476979.299135231,96515283.38007717,78729299.6633089
Milan,70366150.11512804,2020,7508857.894368222,65901327.876553304,74830972.35370277
Karachi,209676278.7402201,2010,16509712.137644857,32751250.655332025,386601306.8251082
Karachi,109961608.421049,2011,16895500.934170663,7242471.972558621,212680744.86953938
Karachi,88919657.75759949,2012,17281289.78847324,19065458.58210167,158773856.9330973
Karachi,183990136.82686478,2013,17667078.57575944,38673472.78832817,329306800.8654014
Karachi,240586524.1603529,2014,18052867.385772374,57120448.42409989,424052599.8966059
Karachi,228233964.01774314,2015,18438656.190000515,47509606.86171438,408958321.1737719
Karachi,140163822.2695369,2016,18836633.619359516,21858500.86478003,258469143.6742938
Karachi,144300391.07140142,2017,19234611.021136742,37160632.300919876,251440149.84188294
Karachi,147936538.97764406,2018,19632588.40746951,74976752.10828848,220896325.84699965
Karachi,127126545.54559734,2019,20030565.870142065,26534289.54337208,227718801.5478226
Karachi,64728231.82764844,2020,20428543.25453219,5641163.140282894,123815300.51501398
Khartoum,32835279.10492553,2010,6334716.253966842,47003427.73984407,18667130.470006987
Khartoum,21060768.576449238,2011,6476040.075581389,22236284.422705658,19885252.730192818
Khartoum,30734938.91788723,2012,6617363.911765712,36352317.20497239,25117560.630802073
Khartoum,38402073.928412594,2013,6758687.740708507,52197537.83149426,24606610.02533093
Khartoum,58508534.77263358,2014,6900011.56453996,62538983.268492214,54478086.27677496
Khartoum,48190157.77660434,2015,7041335.3993413,44480200.97679668,51900114.57641199
Khartoum,29222423.265931148,2016,7144929.506224327,31165780.10300076,27279066.428861536
Khartoum,25956420.1738445,2017,7248523.622052804,23344024.148092903,28568816.1995961
Khartoum,21698437.6958832,2018,7352117.743367922,26371040.6896528,17025834.7021136
Khartoum,39422819.97462639,2019,7455711.874079466,38156949.1350082,40688690.81424458
Khartoum,29510719.196411423,2020,7559305.978952903,25295577.683717996,33725860.70910485
Semarang,1026896.074672224,2010,5710763.864558639,1110354.5665756017,943437.5827688463
Semarang,13356469.904978609,2011,5749599.355511129,22228081.09961287,4484858.710344348
Semarang,14347240.103617707,2012,5788434.852066811,24573891.279612776,4120588.9276226386
Semarang,13161967.137176774,2013,5827270.354578696,20114030.219895594,6209904.054457955
Semarang,16377508.59750039,2014,5866105.854299696,19957448.125387035,12797569.069613744
Semarang,38283139.88500112,2015,5904941.344438709,56404760.74916101,20161519.020841226
Semarang,3094380.705665031,2016,5932082.866974002,1331010.5981271267,4857750.813202935
Semarang,20549752.538316652,2017,5959224.397382253,25506606.714263983,15592898.36236932
Semarang,20425862.871846043,2018,5986365.91844475,27308456.785038624,13543268.95865346
Semarang,37458984.20732391,2019,6013507.455735112,49483699.42431872,25434268.990329094
Semarang,11348431.50000254,2020,6040648.977902303,12719348.571261324,9977514.428743755
Durban,29335949.167317815,2010,4277759.318522479,21869806.074028756,36802092.26060687
Durban,28052820.48521264,2011,4311835.247152576,26221595.019077405,29884045.951347873
Durban,29302413.192774534,2012,4345911.167456044,26461994.20512298,32142832.180426084
Durban,17596355.410368633,2013,4379987.11120992,14561179.368220728,20631531.452516537
Durban,33648784.7989207,2014,4414063.044677354,33409076.36426172,33888493.23357968
Durban,15493981.031239823,2015,4448138.975620223,19482420.879907966,11505541.182571681
Durban,26101584.39570667,2016,4476409.967250148,26484588.2282585,25718580.56315484
Durban,24257506.858688228,2017,4504680.967951407,25051861.100189473,23463152.617186982
Durban,15391274.602225004,2018,4532951.968245116,14966423.435854228,15816125.76859578
Durban,15336558.799163135,2019,4561222.971609584,17154312.887514412,13518804.710811857
Durban,30068494.00637951,2020,4589493.9663277995,28618049.743486397,31518938.269272625
Baltimore,39929295.80875631,2010,3058228.7655456676,32503679.184162147,47354912.43335046
Baltimore,31519800.87774378,2011,3070732.599247873,31999268.093944505,31040333.661543053
Baltimore,30042532.194917865,2012,3083236.4391114903,32033914.24011851,28051150.149717215
Baltimore,16139301.650718654,2013,3095740.2809753697,11390751.928144306,20887851.373293
Baltimore,10662931.284624066,2014,3108244.1062950995,12695432.038052976,8630430.531195158
Baltimore,12792568.911079139,2015,3120747.9500167714,15192375.84212961,10392761.980028667
Baltimore,27781082.315505818,2016,3126476.979373037,24717934.13267266,30844230.498338975
Baltimore,17277887.3232754,2017,3132206.012980699,15782419.727965578,18773354.91858522
Baltimore,23877444.46936147,2018,3137935.0414504227,26757093.24987212,20997795.68885082
Baltimore,25298959.251358252,2019,3143664.0792228077,29267917.200804163,21330001.30191234
Baltimore,25656781.763510674,2020,3149393.108314606,26561909.38942757,24751654.137593783
Medan,2542414.1339408485,2010,5139864.523618162,5008742.720279433,76085.54760226421
Medan,7552769.123324156,2011,5193475.823550029,13548636.701468945,1556901.545179367
